season,season_year,home_team,away_team,home_goals,away_goals,goal_diff,result,home_points,away_points
2011/12,2011,Maccabi Haifa,HTA,1,4,-3,A,0,3
2011/12,2011,Maccabi Haifa,IKS,0,3,-3,A,0,3
2011/12,2011,Maccabi Haifa,IRH,5,0,5,H,3,0
2011/12,2011,Maccabi Haifa,MNE,2,1,1,H,3,0
2011/12,2011,Maccabi Haifa,MPT,4,1,3,H,3,0
2011/12,2011,Maccabi Haifa,MTA,2,1,1,H,3,0
2011/12,2011,Maccabi Netanya,BEI,1,1,0,D,1,1
2011/12,2011,Maccabi Netanya,BnY,1,0,1,H,3,0
2011/12,2011,Maccabi Netanya,BnS,3,1,2,H,3,0
2011/12,2011,Maccabi Netanya,ASH,1,0,1,H,3,0
2011/12,2011,Maccabi Netanya,HAC,1,1,0,D,1,1
2011/12,2011,Maccabi Netanya,HBS,2,1,1,H,3,0
2011/12,2011,Maccabi Netanya,HHA,1,1,0,D,1,1
2011/12,2011,Maccabi Netanya,HPT,1,1,0,D,1,1
2011/12,2011,Maccabi Netanya,HRL,6,2,4,H,3,0
2011/12,2011,Maccabi Netanya,HTA,2,1,1,H,3,0
2011/12,2011,Maccabi Netanya,IKS,0,1,-1,A,0,3
2011/12,2011,Maccabi Netanya,IRH,0,2,-2,A,0,3
2011/12,2011,Maccabi Netanya,MHA,1,4,-3,A,0,3
2011/12,2011,Maccabi Netanya,MPT,0,1,-1,A,0,3
2011/12,2011,Maccabi Netanya,MTA,3,0,3,H,3,0
2011/12,2011,Maccabi Petah Tikva,BEI,2,3,-1,A,0,3
2011/12,2011,Maccabi Petah Tikva,BnY,1,0,1,H,3,0
2011/12,2011,Maccabi Petah Tikva,BnS,1,3,-2,A,0,3
2011/12,2011,Maccabi Petah Tikva,ASH,2,3,-1,A,0,3
2011/12,2011,Maccabi Petah Tikva,HAC,0,4,-4,A,0,3
2011/12,2011,Maccabi Petah Tikva,HBS,1,2,-1,A,0,3
2011/12,2011,Maccabi Petah Tikva,HHA,2,1,1,H,3,0
2011/12,2011,Maccabi Petah Tikva,HPT,1,1,0,D,1,1
2011/12,2011,Maccabi Petah Tikva,HRL,2,2,0,D,1,1
2011/12,2011,Maccabi Petah Tikva,HTA,1,0,1,H,3,0
2011/12,2011,Maccabi Petah Tikva,IKS,0,2,-2,A,0,3
2011/12,2011,Maccabi Petah Tikva,IRH,2,3,-1,A,0,3
2011/12,2011,Maccabi Petah Tikva,MHA,1,4,-3,A,0,3
2011/12,2011,Maccabi Petah Tikva,MNE,0,1,-1,A,0,3
2011/12,2011,Maccabi Petah Tikva,MTA,2,1,1,H,3,0
2011/12,2011,Maccabi Tel Aviv,BEI,0,1,-1,A,0,3
2011/12,2011,Maccabi Tel Aviv,BnY,0,1,-1,A,0,3
2011/12,2011,Maccabi Tel Aviv,BnS,2,0,2,H,3,0
2011/12,2011,Maccabi Tel Aviv,ASH,4,0,4,H,3,0
2011/12,2011,Maccabi Tel Aviv,HAC,2,0,2,H,3,0
2011/12,2011,Maccabi Tel Aviv,HBS,4,0,4,H,3,0
2011/12,2011,Maccabi Tel Aviv,HHA,2,0,2,H,3,0
2011/12,2011,Maccabi Tel Aviv,HPT,1,0,1,H,3,0
2011/12,2011,Maccabi Tel Aviv,HRL,3,1,2,H,3,0
2011/12,2011,Maccabi Tel Aviv,HTA,1,3,-2,A,0,3
2011/12,2011,Maccabi Tel Aviv,IKS,1,1,0,D,1,1
2011/12,2011,Maccabi Tel Aviv,IRH,0,1,-1,A,0,3
2011/12,2011,Maccabi Tel Aviv,MHA,1,1,0,D,1,1
2011/12,2011,Maccabi Tel Aviv,MNE,1,1,0,D,1,1
2011/12,2011,Maccabi Tel Aviv,MPT,1,0,1,H,3,0
