Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2015/16,19/09/15,4,Ihud Bnei Sakhnin,Hapoel Acre,1000
2015/16,19/09/15,4,Maccabi Netanya,Ironi Kiryat Shmona,3500
2015/16,20/09/15,4,Maccabi Tel Aviv,Hapoel Raanana,10266
2015/16,21/09/15,4,Hapoel Beer Sheva,Maccabi Haifa,15100
2015/16,26/09/15,5,Hapoel Acre,Hapoel Beer Sheva,900
2015/16,26/09/15,5,Ironi Kiryat Shmona,Hapoel Raanana,700
2015/16,26/09/15,5,Maccabi Haifa,Maccabi Tel Aviv,0
2015/16,26/09/15,5,Maccabi Netanya,Hapoel Haifa,4100
2015/16,26/09/15,5,Maccabi Petah Tikva,Ihud Bnei Sakhnin,3200
2015/16,28/09/15,5,Beitar Jerusalem,Hapoel Kfar Saba,5500
2015/16,28/09/15,5,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,11267
2015/16,03/10/15,6,Bnei Yehuda Tel Aviv,Maccabi Netanya,2500
2015/16,03/10/15,6,Hapoel Beer Sheva,Maccabi Petah Tikva,15500
2015/16,03/10/15,6,Hapoel Haifa,Ironi Kiryat Shmona,2800
2015/16,03/10/15,6,Hapoel Kfar Saba,Hapoel Tel Aviv,2400
2015/16,03/10/15,6,Hapoel Raanana,Maccabi Haifa,6200
2015/16,03/10/15,6,Maccabi Tel Aviv,Hapoel Acre,11742
2015/16,05/10/15,6,Ihud Bnei Sakhnin,Beitar Jerusalem,7000
2015/16,17/10/15,7,Hapoel Acre,Hapoel Raanana,800
2015/16,17/10/15,7,Hapoel Haifa,Bnei Yehuda Tel Aviv,2500
2015/16,17/10/15,7,Hapoel Tel Aviv,Ihud Bnei Sakhnin,8024
2015/16,17/10/15,7,Maccabi Netanya,Hapoel Kfar Saba,2000
2015/16,17/10/15,7,Maccabi Petah Tikva,Maccabi Tel Aviv,10000
2015/16,18/10/15,7,Ironi Kiryat Shmona,Maccabi Haifa,4000
2015/16,19/10/15,7,Beitar Jerusalem,Hapoel Beer Sheva,12000
2015/16,24/10/15,8,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,1800
2015/16,24/10/15,8,Hapoel Kfar Saba,Hapoel Haifa,3000
2015/16,24/10/15,8,Ihud Bnei Sakhnin,Maccabi Netanya,1000
2015/16,24/10/15,8,Maccabi Haifa,Hapoel Acre,18640
2015/16,24/10/15,8,Maccabi Petah Tikva,Hapoel Raanana,1000
2015/16,25/10/15,8,Hapoel Beer Sheva,Hapoel Tel Aviv,14000
2015/16,26/10/15,8,Maccabi Tel Aviv,Beitar Jerusalem,12820
2015/16,01/11/15,9,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,3200
2015/16,01/11/15,9,Maccabi Netanya,Hapoel Beer Sheva,5000
2015/16,02/11/15,9,Beitar Jerusalem,Hapoel Raanana,14200
2015/16,31/10/15,9,Hapoel Haifa,Ihud Bnei Sakhnin,2500
2015/16,31/10/15,9,Hapoel Tel Aviv,Maccabi Tel Aviv,12178
2015/16,31/10/15,9,Ironi Kiryat Shmona,Hapoel Acre,1000
2015/16,31/10/15,9,Maccabi Petah Tikva,Maccabi Haifa,8200
2015/16,07/11/15,10,Hapoel Acre,Maccabi Petah Tikva,600
2015/16,07/11/15,10,Hapoel Kfar Saba,Ironi Kiryat Shmona,1100
2015/16,07/11/15,10,Hapoel Raanana,Hapoel Tel Aviv,5100
2015/16,07/11/15,10,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,2800
2015/16,07/11/15,10,Maccabi Tel Aviv,Maccabi Netanya,11100
2015/16,08/11/15,10,Maccabi Haifa,Beitar Jerusalem,0
2015/16,09/11/15,10,Hapoel Beer Sheva,Hapoel Haifa,3800
2015/16,21/11/15,11,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,5000
2015/16,21/11/15,11,Hapoel Haifa,Maccabi Tel Aviv,5500
2015/16,21/11/15,11,Hapoel Kfar Saba,Ihud Bnei Sakhnin,1500
2015/16,21/11/15,11,Ironi Kiryat Shmona,Maccabi Petah Tikva,1000
2015/16,21/11/15,11,Maccabi Netanya,Hapoel Raanana,3800
2015/16,22/11/15,11,Beitar Jerusalem,Hapoel Acre,10000
2015/16,23/11/15,11,Hapoel Tel Aviv,Maccabi Haifa,9000
2015/16,28/11/15,12,Hapoel Beer Sheva,Hapoel Kfar Saba,15480
2015/16,28/11/15,12,Hapoel Raanana,Hapoel Haifa,500
2015/16,28/11/15,12,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1000
2015/16,28/11/15,12,Maccabi Haifa,Maccabi Netanya,20000
2015/16,28/11/15,12,Maccabi Petah Tikva,Beitar Jerusalem,9900
2015/16,29/11/15,12,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,8100
2015/16,30/11/15,12,Hapoel Acre,Hapoel Tel Aviv,2500
2015/16,05/12/15,13,Bnei Yehuda Tel Aviv,Hapoel Raanana,1200
2015/16,05/12/15,13,Hapoel Kfar Saba,Maccabi Tel Aviv,5400
2015/16,05/12/15,13,Hapoel Tel Aviv,Maccabi Petah Tikva,9000
2015/16,05/12/15,13,Ihud Bnei Sakhnin,Hapoel Beer Sheva,2000
2015/16,05/12/15,13,Maccabi Netanya,Hapoel Acre,7500
2015/16,06/12/15,13,Beitar Jerusalem,Ironi Kiryat Shmona,4500
2015/16,07/12/15,13,Hapoel Haifa,Maccabi Haifa,16540
2015/16,12/12/15,14,Bnei Yehuda Tel Aviv,Maccabi Haifa,7500
2015/16,12/12/15,14,Hapoel Haifa,Hapoel Acre,1800
2015/16,12/12/15,14,Hapoel Kfar Saba,Hapoel Raanana,1700
2015/16,12/12/15,14,Hapoel Tel Aviv,Beitar Jerusalem,10200
2015/16,12/12/15,14,Maccabi Netanya,Maccabi Petah Tikva,3200
2015/16,13/12/15,14,Hapoel Beer Sheva,Ironi Kiryat Shmona,15600
2015/16,14/12/15,14,Ihud Bnei Sakhnin,Maccabi Tel Aviv,3500
2015/16,19/12/15,15,Beitar Jerusalem,Maccabi Netanya,8000
2015/16,19/12/15,15,Hapoel Acre,Bnei Yehuda Tel Aviv,700
2015/16,19/12/15,15,Hapoel Raanana,Ihud Bnei Sakhnin,250
2015/16,19/12/15,15,Ironi Kiryat Shmona,Hapoel Tel Aviv,1400
2015/16,19/12/15,15,Maccabi Petah Tikva,Hapoel Haifa,800
2015/16,20/12/15,15,Maccabi Haifa,Hapoel Kfar Saba,17200
2015/16,21/12/15,15,Maccabi Tel Aviv,Hapoel Beer Sheva,13800
2015/16,26/12/15,16,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2500
2015/16,26/12/15,16,Hapoel Haifa,Beitar Jerusalem,7300
2015/16,26/12/15,16,Hapoel Kfar Saba,Hapoel Acre,2200
2015/16,26/12/15,16,Ihud Bnei Sakhnin,Maccabi Haifa,4500
2015/16,26/12/15,16,Maccabi Netanya,Hapoel Tel Aviv,5000
2015/16,27/12/15,16,Maccabi Tel Aviv,Ironi Kiryat Shmona,11400
2015/16,28/12/15,16,Hapoel Beer Sheva,Hapoel Raanana,15300
2015/16,02/01/16,17,Beitar Jerusalem,Bnei Yehuda Tel Aviv,2500
2015/16,02/01/16,17,Hapoel Acre,Ihud Bnei Sakhnin,1000
2015/16,02/01/16,17,Hapoel Raanana,Maccabi Tel Aviv,4000
2015/16,02/01/16,17,Ironi Kiryat Shmona,Maccabi Netanya,400
2015/16,02/01/16,17,Maccabi Petah Tikva,Hapoel Kfar Saba,1600
2015/16,03/01/16,17,Hapoel Tel Aviv,Hapoel Haifa,5000
2015/16,04/01/16,17,Maccabi Haifa,Hapoel Beer Sheva,0
2015/16,09/01/16,18,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,4900
2015/16,09/01/16,18,Hapoel Beer Sheva,Hapoel Acre,15000
2015/16,09/01/16,18,Hapoel Haifa,Maccabi Netanya,3300
2015/16,09/01/16,18,Hapoel Raanana,Ironi Kiryat Shmona,500
2015/16,09/01/16,18,Ihud Bnei Sakhnin,Maccabi Petah Tikva,2000
2015/16,10/01/16,18,Hapoel Kfar Saba,Beitar Jerusalem,4000
2015/16,10/01/16,18,Maccabi Tel Aviv,Maccabi Haifa,13200
2015/16,16/01/16,19,Hapoel Tel Aviv,Hapoel Kfar Saba,10200
2015/16,16/01/16,19,Ironi Kiryat Shmona,Hapoel Haifa,1000
2015/16,16/01/16,19,Maccabi Netanya,Bnei Yehuda Tel Aviv,4300
2015/16,16/01/16,19,Maccabi Petah Tikva,Hapoel Beer Sheva,6000
2015/16,17/01/16,19,Maccabi Haifa,Hapoel Raanana,16500
2015/16,18/01/16,19,Beitar Jerusalem,Ihud Bnei Sakhnin,8000
2015/16,18/01/16,19,Hapoel Acre,Maccabi Tel Aviv,3300
2015/16,23/01/16,20,Bnei Yehuda Tel Aviv,Hapoel Haifa,2500
2015/16,23/01/16,20,Hapoel Kfar Saba,Maccabi Netanya,2400
2015/16,23/01/16,20,Hapoel Raanana,Hapoel Acre,200
2015/16,23/01/16,20,Ihud Bnei Sakhnin,Hapoel Tel Aviv,1800
2015/16,23/01/16,20,Maccabi Tel Aviv,Maccabi Petah Tikva,9750
2015/16,24/01/16,20,Hapoel Beer Sheva,Beitar Jerusalem,15450
2015/16,24/01/16,20,Maccabi Haifa,Ironi Kiryat Shmona,11500
2015/16,01/02/16,21,Beitar Jerusalem,Maccabi Tel Aviv,20000
2015/16,30/01/16,21,Hapoel Haifa,Hapoel Kfar Saba,2700
2015/16,30/01/16,21,Hapoel Raanana,Maccabi Petah Tikva,400
2015/16,30/01/16,21,Hapoel Tel Aviv,Hapoel Beer Sheva,9354
2015/16,30/01/16,21,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,1000
2015/16,30/01/16,21,Maccabi Netanya,Ihud Bnei Sakhnin,2600
2015/16,31/01/16,21,Hapoel Acre,Maccabi Haifa,4000
2015/16,06/02/16,22,Hapoel Acre,Ironi Kiryat Shmona,650
2015/16,06/02/16,22,Hapoel Beer Sheva,Maccabi Netanya,15370
2015/16,06/02/16,22,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,1800
2015/16,06/02/16,22,Ihud Bnei Sakhnin,Hapoel Haifa,2500
2015/16,06/02/16,22,Maccabi Haifa,Maccabi Petah Tikva,15250
2015/16,07/02/16,22,Maccabi Tel Aviv,Hapoel Tel Aviv,13750
2015/16,08/02/16,22,Hapoel Raanana,Beitar Jerusalem,4000
2015/16,13/02/16,23,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,2500
2015/16,13/02/16,23,Hapoel Haifa,Hapoel Beer Sheva,4900
2015/16,13/02/16,23,Hapoel Tel Aviv,Hapoel Raanana,10900
2015/16,13/02/16,23,Ironi Kiryat Shmona,Hapoel Kfar Saba,600
2015/16,13/02/16,23,Maccabi Petah Tikva,Hapoel Acre,1050
2015/16,14/02/16,23,Maccabi Netanya,Maccabi Tel Aviv,5000
2015/16,15/02/16,23,Beitar Jerusalem,Maccabi Haifa,9000
2015/16,20/02/16,24,Hapoel Raanana,Maccabi Netanya,1000
2015/16,20/02/16,24,Ihud Bnei Sakhnin,Hapoel Kfar Saba,3000
2015/16,20/02/16,24,Maccabi Haifa,Hapoel Tel Aviv,11400
2015/16,20/02/16,24,Maccabi Petah Tikva,Ironi Kiryat Shmona,1000
2015/16,20/02/16,24,Maccabi Tel Aviv,Hapoel Haifa,11800
2015/16,21/02/16,24,Hapoel Acre,Beitar Jerusalem,4500
2015/16,22/02/16,24,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,15400
2015/16,27/02/16,25,Beitar Jerusalem,Maccabi Petah Tikva,10000
2015/16,27/02/16,25,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,11500
2015/16,27/02/16,25,Hapoel Haifa,Hapoel Raanana,2400
2015/16,27/02/16,25,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,5000
2015/16,27/02/16,25,Maccabi Netanya,Maccabi Haifa,5150
2015/16,28/02/16,25,Hapoel Kfar Saba,Hapoel Beer Sheva,4200
2015/16,29/02/16,25,Hapoel Tel Aviv,Hapoel Acre,10700
2015/16,05/03/16,26,Hapoel Acre,Maccabi Netanya,3000
2015/16,05/03/16,26,Hapoel Raanana,Bnei Yehuda Tel Aviv,1500
2015/16,05/03/16,26,Ironi Kiryat Shmona,Beitar Jerusalem,3600
2015/16,05/03/16,26,Maccabi Petah Tikva,Hapoel Tel Aviv,5200
2015/16,05/03/16,26,Maccabi Tel Aviv,Hapoel Kfar Saba,11820
2015/16,06/03/16,26,Maccabi Haifa,Hapoel Haifa,22460
2015/16,07/03/16,26,Hapoel Beer Sheva,Ihud Bnei Sakhnin,16000
