Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2023/24,17/12/23,9,Maccabi Tel Aviv,Maccabi Netanya,0
2023/24,19/12/23,10,Hapoel Jerusalem,Hapoel Hadera,1100
2023/24,19/12/23,10,Hapoel Petah Tikva,Maccabi Bnei Reineh,2200
2023/24,19/12/23,10,Hapoel Tel Aviv,Maccabi Petah Tikva,1700
2023/24,20/12/23,10,Hapoel Beer Sheva,Maccabi Tel Aviv,4200
2023/24,20/12/23,10,Ihud Bnei Sakhnin,Hapoel Haifa,1300
2023/24,20/12/23,10,Maccabi Haifa,FC Ashdod,4385
2023/24,20/12/23,10,Maccabi Netanya,Beitar Jerusalem,4572
2023/24,23/12/23,11,Beitar Jerusalem,Hapoel Beer Sheva,4200
2023/24,23/12/23,11,FC Ashdod,Ihud Bnei Sakhnin,0
2023/24,23/12/23,11,Hapoel Haifa,Maccabi Netanya,1512
2023/24,23/12/23,11,Hapoel Tel Aviv,Hapoel Petah Tikva,3023
2023/24,23/12/23,11,Maccabi Bnei Reineh,Hapoel Jerusalem,500
2023/24,24/12/23,11,Hapoel Hadera,Maccabi Haifa,4452
2023/24,24/12/23,11,Maccabi Petah Tikva,Maccabi Tel Aviv,3500
2023/24,26/12/23,12,Hapoel Beer Sheva,Hapoel Haifa,3362
2023/24,26/12/23,12,Hapoel Jerusalem,Hapoel Tel Aviv,2478
2023/24,26/12/23,12,Maccabi Netanya,FC Ashdod,3096
2023/24,27/12/23,12,Ihud Bnei Sakhnin,Hapoel Hadera,1200
2023/24,27/12/23,12,Maccabi Haifa,Maccabi Bnei Reineh,4500
2023/24,27/12/23,12,Maccabi Petah Tikva,Hapoel Petah Tikva,2800
2023/24,27/12/23,12,Maccabi Tel Aviv,Beitar Jerusalem,4314
2023/24,30/12/23,13,FC Ashdod,Hapoel Beer Sheva,0
2023/24,30/12/23,13,Hapoel Hadera,Maccabi Netanya,2457
2023/24,30/12/23,13,Hapoel Petah Tikva,Hapoel Jerusalem,3630
2023/24,30/12/23,13,Maccabi Bnei Reineh,Ihud Bnei Sakhnin,1253
2023/24,31/12/23,13,Beitar Jerusalem,Maccabi Petah Tikva,9423
2023/24,31/12/23,13,Hapoel Haifa,Maccabi Tel Aviv,5817
2023/24,31/12/23,13,Hapoel Tel Aviv,Maccabi Haifa,11817
2023/24,02/01/24,14,Hapoel Hadera,Hapoel Beer Sheva,1434
2023/24,02/01/24,14,Maccabi Bnei Reineh,Maccabi Netanya,1230
2023/24,03/01/24,14,FC Ashdod,Maccabi Tel Aviv,100
2023/24,03/01/24,14,Hapoel Jerusalem,Maccabi Petah Tikva,1554
2023/24,03/01/24,14,Hapoel Petah Tikva,Maccabi Haifa,8612
2023/24,03/01/24,14,Hapoel Tel Aviv,Ihud Bnei Sakhnin,6810
2023/24,04/01/24,14,Hapoel Haifa,Beitar Jerusalem,6170
2023/24,06/01/24,15,Hapoel Beer Sheva,Maccabi Bnei Reineh,9343
2023/24,06/01/24,15,Ihud Bnei Sakhnin,Hapoel Petah Tikva,1465
2023/24,06/01/24,15,Maccabi Netanya,Hapoel Tel Aviv,7109
2023/24,07/01/24,15,Maccabi Haifa,Hapoel Jerusalem,14432
2023/24,07/01/24,15,Maccabi Tel Aviv,Hapoel Hadera,14345
2023/24,08/01/24,15,Beitar Jerusalem,FC Ashdod,10040
2023/24,08/01/24,15,Maccabi Petah Tikva,Hapoel Haifa,1690
2023/24,13/01/24,16,FC Ashdod,Hapoel Haifa,0
2023/24,13/01/24,16,Hapoel Hadera,Beitar Jerusalem,5793
2023/24,13/01/24,16,Hapoel Jerusalem,Ihud Bnei Sakhnin,2072
2023/24,13/01/24,16,Hapoel Petah Tikva,Maccabi Netanya,6051
2023/24,13/01/24,16,Hapoel Tel Aviv,Hapoel Beer Sheva,11272
2023/24,14/01/24,16,Maccabi Bnei Reineh,Maccabi Tel Aviv,2493
2023/24,14/01/24,16,Maccabi Haifa,Maccabi Petah Tikva,14182
2023/24,16/01/24,17,Hapoel Beer Sheva,Hapoel Petah Tikva,11103
2023/24,16/01/24,17,Hapoel Haifa,Hapoel Hadera,2470
2023/24,16/01/24,17,Maccabi Netanya,Hapoel Jerusalem,4787
2023/24,17/01/24,17,Beitar Jerusalem,Maccabi Bnei Reineh,9842
2023/24,17/01/24,17,Ihud Bnei Sakhnin,Maccabi Haifa,4075
2023/24,17/01/24,17,Maccabi Petah Tikva,FC Ashdod,552
2023/24,17/01/24,17,Maccabi Tel Aviv,Hapoel Tel Aviv,14905
2023/24,20/01/24,18,Hapoel Hadera,FC Ashdod,1327
2023/24,20/01/24,18,Hapoel Jerusalem,Hapoel Beer Sheva,2542
2023/24,20/01/24,18,Maccabi Bnei Reineh,Hapoel Haifa,2069
2023/24,21/01/24,18,Hapoel Petah Tikva,Maccabi Tel Aviv,9051
2023/24,21/01/24,18,Ihud Bnei Sakhnin,Maccabi Petah Tikva,1049
2023/24,21/01/24,18,Maccabi Haifa,Maccabi Netanya,14408
2023/24,22/01/24,18,Hapoel Tel Aviv,Beitar Jerusalem,13300
2023/24,30/01/24,19,Beitar Jerusalem,Hapoel Petah Tikva,7186
2023/24,30/01/24,19,FC Ashdod,Maccabi Bnei Reineh,274
2023/24,30/01/24,19,Maccabi Netanya,Ihud Bnei Sakhnin,2577
2023/24,31/01/24,19,Hapoel Beer Sheva,Maccabi Haifa,14249
2023/24,31/01/24,19,Hapoel Haifa,Hapoel Tel Aviv,3570
2023/24,31/01/24,19,Maccabi Petah Tikva,Hapoel Hadera,434
2023/24,31/01/24,19,Maccabi Tel Aviv,Hapoel Jerusalem,10918
2023/24,03/02/24,20,Hapoel Petah Tikva,Hapoel Haifa,3885
2023/24,03/02/24,20,Hapoel Tel Aviv,FC Ashdod,6863
2023/24,03/02/24,20,Ihud Bnei Sakhnin,Hapoel Beer Sheva,1198
2023/24,03/02/24,20,Maccabi Netanya,Maccabi Petah Tikva,4105
2023/24,04/02/24,20,Hapoel Jerusalem,Beitar Jerusalem,12816
2023/24,04/02/24,20,Maccabi Bnei Reineh,Hapoel Hadera,317
2023/24,05/02/24,20,Maccabi Haifa,Maccabi Tel Aviv,14555
2023/24,10/02/24,21,Beitar Jerusalem,Maccabi Haifa,19980
2023/24,10/02/24,21,FC Ashdod,Hapoel Petah Tikva,1537
2023/24,10/02/24,21,Hapoel Hadera,Hapoel Tel Aviv,5848
2023/24,10/02/24,21,Maccabi Petah Tikva,Maccabi Bnei Reineh,685
2023/24,10/02/24,21,Maccabi Tel Aviv,Ihud Bnei Sakhnin,20822
2023/24,11/02/24,21,Hapoel Beer Sheva,Maccabi Netanya,12628
2023/24,12/02/24,21,Hapoel Haifa,Hapoel Jerusalem,3970
2023/24,17/02/24,22,Hapoel Beer Sheva,Maccabi Petah Tikva,11399
2023/24,17/02/24,22,Hapoel Jerusalem,FC Ashdod,1827
2023/24,17/02/24,22,Hapoel Petah Tikva,Hapoel Hadera,3250
2023/24,17/02/24,22,Hapoel Tel Aviv,Maccabi Bnei Reineh,8544
2023/24,17/02/24,22,Ihud Bnei Sakhnin,Beitar Jerusalem,4000
2023/24,18/02/24,22,Maccabi Haifa,Hapoel Haifa,0
2023/24,19/02/24,22,Maccabi Netanya,Maccabi Tel Aviv,10763
2023/24,24/02/24,23,Beitar Jerusalem,Maccabi Netanya,9946
2023/24,24/02/24,23,Hapoel Hadera,Hapoel Jerusalem,2031
2023/24,24/02/24,23,Hapoel Haifa,Ihud Bnei Sakhnin,5190
2023/24,24/02/24,23,Maccabi Petah Tikva,Hapoel Tel Aviv,5850
2023/24,24/02/24,23,Maccabi Tel Aviv,Hapoel Beer Sheva,25051
2023/24,25/02/24,23,FC Ashdod,Maccabi Haifa,5319
2023/24,26/02/24,23,Maccabi Bnei Reineh,Hapoel Petah Tikva,898
2023/24,02/03/24,24,Hapoel Jerusalem,Maccabi Bnei Reineh,1802
2023/24,02/03/24,24,Ihud Bnei Sakhnin,FC Ashdod,1735
2023/24,02/03/24,24,Maccabi Netanya,Hapoel Haifa,5277
2023/24,02/03/24,24,Maccabi Tel Aviv,Maccabi Petah Tikva,21516
2023/24,03/03/24,24,Maccabi Haifa,Hapoel Hadera,27342
2023/24,04/03/24,24,Hapoel Beer Sheva,Beitar Jerusalem,11781
2023/24,04/03/24,24,Hapoel Petah Tikva,Hapoel Tel Aviv,6452
2023/24,09/03/24,25,FC Ashdod,Maccabi Netanya,2389
2023/24,09/03/24,25,Hapoel Hadera,Ihud Bnei Sakhnin,1670
2023/24,09/03/24,25,Hapoel Petah Tikva,Maccabi Petah Tikva,7295
2023/24,09/03/24,25,Hapoel Tel Aviv,Hapoel Jerusalem,8820
2023/24,10/03/24,25,Beitar Jerusalem,Maccabi Tel Aviv,17713
2023/24,10/03/24,25,Maccabi Bnei Reineh,Maccabi Haifa,4398
2023/24,11/03/24,25,Hapoel Haifa,Hapoel Beer Sheva,3510
2023/24,16/03/24,26,Hapoel Beer Sheva,FC Ashdod,8730
2023/24,16/03/24,26,Hapoel Jerusalem,Hapoel Petah Tikva,3540
2023/24,16/03/24,26,Ihud Bnei Sakhnin,Maccabi Bnei Reineh,2532
2023/24,16/03/24,26,Maccabi Netanya,Hapoel Hadera,4140
2023/24,16/03/24,26,Maccabi Petah Tikva,Beitar Jerusalem,9329
2023/24,17/03/24,26,Maccabi Haifa,Hapoel Tel Aviv,0
2023/24,17/03/24,26,Maccabi Tel Aviv,Hapoel Haifa,21486
