Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2022/23,02/10/22,6,Hapoel Tel Aviv,Hapoel Jerusalem,8700
2022/23,02/10/22,6,Ihud Bnei Sakhnin,Sekzia Ness Ziona,2100
2022/23,03/10/22,6,Beitar Jerusalem,Maccabi Bnei Reineh,8500
2022/23,08/10/22,7,Hapoel Hadera,Beitar Jerusalem,3580
2022/23,08/10/22,7,Hapoel Jerusalem,Ihud Bnei Sakhnin,2000
2022/23,08/10/22,7,Maccabi Bnei Reineh,Maccabi Haifa,4796
2022/23,08/10/22,7,Sekzia Ness Ziona,Maccabi Netanya,2119
2022/23,10/10/22,7,Hapoel Beer Sheva,Hapoel Haifa,12693
2022/23,10/10/22,7,Ironi Kiryat Shmona,FC Ashdod,1958
2022/23,10/10/22,7,Maccabi Tel Aviv,Hapoel Tel Aviv,27642
2022/23,15/10/22,8,Beitar Jerusalem,Ironi Kiryat Shmona,6000
2022/23,15/10/22,8,FC Ashdod,Hapoel Haifa,1112
2022/23,15/10/22,8,Hapoel Tel Aviv,Maccabi Bnei Reineh,8700
2022/23,15/10/22,8,Ihud Bnei Sakhnin,Maccabi Tel Aviv,5000
2022/23,17/10/22,8,Hapoel Beer Sheva,Sekzia Ness Ziona,9770
2022/23,17/10/22,8,Maccabi Haifa,Hapoel Hadera,0
2022/23,17/10/22,8,Maccabi Netanya,Hapoel Jerusalem,6281
2022/23,22/10/22,9,FC Ashdod,Beitar Jerusalem,5101
2022/23,22/10/22,9,Hapoel Haifa,Sekzia Ness Ziona,1980
2022/23,22/10/22,9,Hapoel Jerusalem,Hapoel Beer Sheva,4907
2022/23,22/10/22,9,Ironi Kiryat Shmona,Maccabi Haifa,5202
2022/23,23/10/22,9,Hapoel Hadera,Hapoel Tel Aviv,2400
2022/23,23/10/22,9,Maccabi Bnei Reineh,Ihud Bnei Sakhnin,2870
2022/23,24/10/22,9,Maccabi Tel Aviv,Maccabi Netanya,25318
2022/23,29/10/22,10,Beitar Jerusalem,Hapoel Haifa,11000
2022/23,29/10/22,10,Ihud Bnei Sakhnin,Hapoel Hadera,2000
2022/23,29/10/22,10,Maccabi Haifa,FC Ashdod,0
2022/23,29/10/22,10,Maccabi Netanya,Maccabi Bnei Reineh,0
2022/23,29/10/22,10,Sekzia Ness Ziona,Hapoel Jerusalem,1276
2022/23,30/10/22,10,Hapoel Tel Aviv,Ironi Kiryat Shmona,0
2022/23,31/10/22,10,Hapoel Beer Sheva,Maccabi Tel Aviv,15060
2022/23,05/11/22,11,FC Ashdod,Hapoel Tel Aviv,4677
2022/23,05/11/22,11,Hapoel Hadera,Maccabi Netanya,3918
2022/23,05/11/22,11,Hapoel Haifa,Hapoel Jerusalem,4450
2022/23,05/11/22,11,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,2500
2022/23,05/11/22,11,Maccabi Tel Aviv,Sekzia Ness Ziona,21449
2022/23,06/11/22,11,Beitar Jerusalem,Maccabi Haifa,19000
2022/23,06/11/22,11,Maccabi Bnei Reineh,Hapoel Beer Sheva,1791
2022/23,08/11/22,12,Hapoel Jerusalem,Maccabi Tel Aviv,7796
2022/23,08/11/22,12,Ihud Bnei Sakhnin,FC Ashdod,1130
2022/23,08/11/22,12,Maccabi Netanya,Ironi Kiryat Shmona,4469
2022/23,09/11/22,12,Hapoel Beer Sheva,Hapoel Hadera,11852
2022/23,09/11/22,12,Hapoel Haifa,Maccabi Haifa,26900
2022/23,09/11/22,12,Hapoel Tel Aviv,Beitar Jerusalem,0
2022/23,09/11/22,12,Sekzia Ness Ziona,Maccabi Bnei Reineh,815
2022/23,12/11/22,13,FC Ashdod,Maccabi Netanya,2185
2022/23,12/11/22,13,Hapoel Hadera,Sekzia Ness Ziona,1094
2022/23,12/11/22,13,Maccabi Tel Aviv,Hapoel Haifa,20829
2022/23,13/11/22,13,Ironi Kiryat Shmona,Hapoel Beer Sheva,2200
2022/23,13/11/22,13,Maccabi Bnei Reineh,Hapoel Jerusalem,1000
2022/23,13/11/22,13,Maccabi Haifa,Hapoel Tel Aviv,0
2022/23,14/11/22,13,Beitar Jerusalem,Ihud Bnei Sakhnin,12000
2022/23,17/12/22,14,Beitar Jerusalem,Maccabi Netanya,8500
2022/23,17/12/22,14,FC Ashdod,Hapoel Beer Sheva,2230
2022/23,17/12/22,14,Hapoel Hadera,Hapoel Jerusalem,1250
2022/23,17/12/22,14,Hapoel Tel Aviv,Hapoel Haifa,0
2022/23,19/12/22,14,Ironi Kiryat Shmona,Sekzia Ness Ziona,988
2022/23,19/12/22,14,Maccabi Bnei Reineh,Maccabi Tel Aviv,3190
2022/23,19/12/22,14,Maccabi Haifa,Ihud Bnei Sakhnin,27152
2022/23,24/12/22,15,Hapoel Beer Sheva,Beitar Jerusalem,14694
2022/23,24/12/22,15,Hapoel Haifa,Maccabi Bnei Reineh,2300
2022/23,24/12/22,15,Hapoel Jerusalem,Ironi Kiryat Shmona,1345
2022/23,24/12/22,15,Maccabi Tel Aviv,Hapoel Hadera,16850
2022/23,24/12/22,15,Sekzia Ness Ziona,FC Ashdod,143
2022/23,25/12/22,15,Ihud Bnei Sakhnin,Hapoel Tel Aviv,2200
2022/23,26/12/22,15,Maccabi Netanya,Maccabi Haifa,11317
2022/23,01/01/23,16,Hapoel Hadera,Maccabi Bnei Reineh,401
2022/23,01/01/23,16,Maccabi Haifa,Hapoel Beer Sheva,0
2022/23,31/12/22,16,Beitar Jerusalem,Sekzia Ness Ziona,12081
2022/23,31/12/22,16,FC Ashdod,Hapoel Jerusalem,1208
2022/23,31/12/22,16,Hapoel Tel Aviv,Maccabi Netanya,7933
2022/23,31/12/22,16,Ihud Bnei Sakhnin,Hapoel Haifa,1500
2022/23,31/12/22,16,Ironi Kiryat Shmona,Maccabi Tel Aviv,4856
2022/23,07/01/23,17,Hapoel Haifa,Hapoel Hadera,1780
2022/23,07/01/23,17,Hapoel Jerusalem,Beitar Jerusalem,15465
2022/23,07/01/23,17,Maccabi Netanya,Ihud Bnei Sakhnin,5218
2022/23,07/01/23,17,Maccabi Tel Aviv,FC Ashdod,21824
2022/23,08/01/23,17,Maccabi Bnei Reineh,Ironi Kiryat Shmona,832
2022/23,08/01/23,17,Sekzia Ness Ziona,Maccabi Haifa,10358
2022/23,09/01/23,17,Hapoel Beer Sheva,Hapoel Tel Aviv,14721
2022/23,08/02/23,18,Ihud Bnei Sakhnin,Hapoel Beer Sheva,2000
2022/23,14/01/23,18,FC Ashdod,Maccabi Bnei Reineh,625
2022/23,14/01/23,18,Hapoel Tel Aviv,Sekzia Ness Ziona,7400
2022/23,14/01/23,18,Ironi Kiryat Shmona,Hapoel Hadera,772
2022/23,14/01/23,18,Maccabi Netanya,Hapoel Haifa,4076
2022/23,15/01/23,18,Maccabi Haifa,Hapoel Jerusalem,27854
2022/23,16/01/23,18,Beitar Jerusalem,Maccabi Tel Aviv,23000
2022/23,21/01/23,19,Hapoel Hadera,FC Ashdod,1062
2022/23,21/01/23,19,Hapoel Haifa,Ironi Kiryat Shmona,2250
2022/23,21/01/23,19,Hapoel Jerusalem,Hapoel Tel Aviv,4739
2022/23,21/01/23,19,Maccabi Bnei Reineh,Beitar Jerusalem,2304
2022/23,21/01/23,19,Sekzia Ness Ziona,Ihud Bnei Sakhnin,350
2022/23,22/01/23,19,Hapoel Beer Sheva,Maccabi Netanya,12428
2022/23,23/01/23,19,Maccabi Tel Aviv,Maccabi Haifa,27279
2022/23,28/01/23,20,Beitar Jerusalem,Hapoel Hadera,8000
2022/23,28/01/23,20,FC Ashdod,Ironi Kiryat Shmona,1373
2022/23,28/01/23,20,Hapoel Tel Aviv,Maccabi Tel Aviv,21850
2022/23,28/01/23,20,Maccabi Haifa,Maccabi Bnei Reineh,24753
2022/23,28/01/23,20,Maccabi Netanya,Sekzia Ness Ziona,5370
2022/23,29/01/23,20,Hapoel Haifa,Hapoel Beer Sheva,3370
2022/23,30/01/23,20,Ihud Bnei Sakhnin,Hapoel Jerusalem,1300
2022/23,04/02/23,21,Hapoel Haifa,FC Ashdod,2250
2022/23,04/02/23,21,Hapoel Jerusalem,Maccabi Netanya,1757
2022/23,04/02/23,21,Ironi Kiryat Shmona,Beitar Jerusalem,2700
2022/23,04/02/23,21,Maccabi Tel Aviv,Ihud Bnei Sakhnin,18190
2022/23,04/02/23,21,Sekzia Ness Ziona,Hapoel Beer Sheva,2887
2022/23,05/02/23,21,Maccabi Bnei Reineh,Hapoel Tel Aviv,2355
2022/23,08/02/23,21,Hapoel Hadera,Maccabi Haifa,8800
2022/23,11/02/23,22,Beitar Jerusalem,FC Ashdod,16000
2022/23,11/02/23,22,Hapoel Beer Sheva,Hapoel Jerusalem,14746
2022/23,11/02/23,22,Ihud Bnei Sakhnin,Maccabi Bnei Reineh,1500
2022/23,11/02/23,22,Maccabi Haifa,Ironi Kiryat Shmona,0
2022/23,11/02/23,22,Sekzia Ness Ziona,Hapoel Haifa,716
2022/23,12/02/23,22,Hapoel Tel Aviv,Hapoel Hadera,6933
2022/23,13/02/23,22,Maccabi Netanya,Maccabi Tel Aviv,11831
2022/23,18/02/23,23,FC Ashdod,Maccabi Haifa,6470
2022/23,18/02/23,23,Hapoel Hadera,Ihud Bnei Sakhnin,1350
2022/23,18/02/23,23,Hapoel Jerusalem,Sekzia Ness Ziona,1924
2022/23,18/02/23,23,Ironi Kiryat Shmona,Hapoel Tel Aviv,3500
2022/23,18/02/23,23,Maccabi Bnei Reineh,Maccabi Netanya,1639
2022/23,19/02/23,23,Hapoel Haifa,Beitar Jerusalem,10350
2022/23,20/02/23,23,Maccabi Tel Aviv,Hapoel Beer Sheva,22579
2022/23,25/02/23,24,Hapoel Tel Aviv,FC Ashdod,10300
2022/23,25/02/23,24,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,3073
2022/23,25/02/23,24,Maccabi Haifa,Beitar Jerusalem,0
2022/23,25/02/23,24,Maccabi Netanya,Hapoel Hadera,6029
2022/23,25/02/23,24,Sekzia Ness Ziona,Maccabi Tel Aviv,8596
2022/23,26/02/23,24,Hapoel Jerusalem,Hapoel Haifa,1754
2022/23,27/02/23,24,Hapoel Beer Sheva,Maccabi Bnei Reineh,10518
2022/23,04/03/23,25,FC Ashdod,Ihud Bnei Sakhnin,2197
2022/23,04/03/23,25,Hapoel Hadera,Hapoel Beer Sheva,2753
2022/23,04/03/23,25,Ironi Kiryat Shmona,Maccabi Netanya,2314
2022/23,04/03/23,25,Maccabi Bnei Reineh,Sekzia Ness Ziona,900
2022/23,04/03/23,25,Maccabi Tel Aviv,Hapoel Jerusalem,22309
2022/23,05/03/23,25,Beitar Jerusalem,Hapoel Tel Aviv,22000
2022/23,06/03/23,25,Maccabi Haifa,Hapoel Haifa,0
2022/23,11/03/23,26,Hapoel Haifa,Maccabi Tel Aviv,5610
2022/23,11/03/23,26,Hapoel Jerusalem,Maccabi Bnei Reineh,2661
2022/23,11/03/23,26,Ihud Bnei Sakhnin,Beitar Jerusalem,4000
2022/23,11/03/23,26,Maccabi Netanya,FC Ashdod,6778
2022/23,11/03/23,26,Sekzia Ness Ziona,Hapoel Hadera,370
2022/23,12/03/23,26,Hapoel Beer Sheva,Ironi Kiryat Shmona,11678
2022/23,13/03/23,26,Hapoel Tel Aviv,Maccabi Haifa,23900
