Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2006/07,10/12/06,12,Beitar Jerusalem,Maccabi Tel Aviv,0
2006/07,16/12/06,13,Bnei Yehuda Tel Aviv,Hakoah Amidar Ramat Gan,1500
2006/07,16/12/06,13,FC Ashdod,Maccabi Haifa,0
2006/07,16/12/06,13,Hapoel Kfar Saba,Maccabi Tel Aviv,0
2006/07,16/12/06,13,Maccabi Netanya,Hapoel Petah Tikva,0
2006/07,16/12/06,13,Maccabi Petah Tikva,Maccabi Herzliya,0
2006/07,17/12/06,13,Hapoel Tel Aviv,Beitar Jerusalem,0
2006/07,30/12/06,14,Hakoah Amidar Ramat Gan,Hapoel Tel Aviv,0
2006/07,30/12/06,14,Hapoel Petah Tikva,FC Ashdod,2000
2006/07,30/12/06,14,Maccabi Haifa,Maccabi Petah Tikva,0
2006/07,30/12/06,14,Maccabi Herzliya,Bnei Yehuda Tel Aviv,1000
2006/07,30/12/06,14,Maccabi Tel Aviv,Maccabi Netanya,0
2006/07,31/12/06,14,Beitar Jerusalem,Hapoel Kfar Saba,0
2006/07,06/01/07,15,Bnei Yehuda Tel Aviv,Maccabi Haifa,3500
2006/07,06/01/07,15,FC Ashdod,Maccabi Tel Aviv,0
2006/07,06/01/07,15,Hapoel Tel Aviv,Maccabi Herzliya,0
2006/07,06/01/07,15,Maccabi Netanya,Hapoel Kfar Saba,2500
2006/07,06/01/07,15,Maccabi Petah Tikva,Hapoel Petah Tikva,0
2006/07,07/01/07,15,Hakoah Amidar Ramat Gan,Beitar Jerusalem,0
2006/07,13/01/07,16,Beitar Jerusalem,Maccabi Netanya,0
2006/07,13/01/07,16,Hapoel Kfar Saba,FC Ashdod,0
2006/07,13/01/07,16,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,2000
2006/07,13/01/07,16,Maccabi Herzliya,Hakoah Amidar Ramat Gan,0
2006/07,13/01/07,16,Maccabi Tel Aviv,Maccabi Petah Tikva,0
2006/07,14/01/07,16,Maccabi Haifa,Hapoel Tel Aviv,0
2006/07,20/01/07,17,FC Ashdod,Maccabi Netanya,0
2006/07,20/01/07,17,Hakoah Amidar Ramat Gan,Maccabi Haifa,1000
2006/07,20/01/07,17,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2006/07,20/01/07,17,Maccabi Herzliya,Beitar Jerusalem,0
2006/07,20/01/07,17,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2006/07,21/01/07,17,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,3750
2006/07,27/01/07,18,Beitar Jerusalem,FC Ashdod,0
2006/07,27/01/07,18,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,2500
2006/07,27/01/07,18,Hapoel Petah Tikva,Hakoah Amidar Ramat Gan,0
2006/07,27/01/07,18,Maccabi Haifa,Maccabi Herzliya,0
2006/07,27/01/07,18,Maccabi Netanya,Maccabi Petah Tikva,0
2006/07,28/01/07,18,Maccabi Tel Aviv,Hapoel Tel Aviv,0
2006/07,03/02/07,19,Bnei Yehuda Tel Aviv,Maccabi Netanya,2750
2006/07,03/02/07,19,Hakoah Amidar Ramat Gan,Maccabi Tel Aviv,0
2006/07,03/02/07,19,Hapoel Tel Aviv,Hapoel Kfar Saba,0
2006/07,03/02/07,19,Maccabi Herzliya,Hapoel Petah Tikva,0
2006/07,03/02/07,19,Maccabi Petah Tikva,FC Ashdod,0
2006/07,04/02/07,19,Maccabi Haifa,Beitar Jerusalem,0
2006/07,10/02/07,20,FC Ashdod,Bnei Yehuda Tel Aviv,2500
2006/07,10/02/07,20,Hapoel Kfar Saba,Hakoah Amidar Ramat Gan,0
2006/07,10/02/07,20,Hapoel Petah Tikva,Maccabi Haifa,0
2006/07,10/02/07,20,Maccabi Netanya,Hapoel Tel Aviv,0
2006/07,10/02/07,20,Maccabi Tel Aviv,Maccabi Herzliya,0
2006/07,11/02/07,20,Beitar Jerusalem,Maccabi Petah Tikva,0
2006/07,17/02/07,21,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2000
2006/07,17/02/07,21,Hakoah Amidar Ramat Gan,Maccabi Netanya,0
2006/07,17/02/07,21,Hapoel Petah Tikva,Beitar Jerusalem,0
2006/07,17/02/07,21,Hapoel Tel Aviv,FC Ashdod,0
2006/07,17/02/07,21,Maccabi Herzliya,Hapoel Kfar Saba,0
2006/07,18/02/07,21,Maccabi Haifa,Maccabi Tel Aviv,0
2006/07,24/02/07,22,FC Ashdod,Hakoah Amidar Ramat Gan,0
2006/07,24/02/07,22,Maccabi Netanya,Maccabi Herzliya,0
2006/07,24/02/07,22,Maccabi Tel Aviv,Hapoel Petah Tikva,0
2006/07,25/02/07,22,Beitar Jerusalem,Bnei Yehuda Tel Aviv,10000
2006/07,26/02/07,22,Hapoel Kfar Saba,Maccabi Haifa,0
2006/07,26/02/07,22,Maccabi Petah Tikva,Hapoel Tel Aviv,0
2006/07,03/03/07,23,Hapoel Kfar Saba,Bnei Yehuda Tel Aviv,2000
2006/07,03/03/07,23,Maccabi Haifa,Hakoah Amidar Ramat Gan,0
2006/07,03/03/07,23,Maccabi Netanya,Hapoel Tel Aviv,0
2006/07,03/03/07,23,Maccabi Petah Tikva,Maccabi Herzliya,0
2006/07,03/03/07,23,Maccabi Tel Aviv,Hapoel Petah Tikva,0
2006/07,04/03/07,23,FC Ashdod,Beitar Jerusalem,0
2006/07,10/03/07,24,Hakoah Amidar Ramat Gan,Maccabi Petah Tikva,0
2006/07,10/03/07,24,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,2250
2006/07,10/03/07,24,Hapoel Tel Aviv,FC Ashdod,0
2006/07,10/03/07,24,Maccabi Herzliya,Hapoel Kfar Saba,0
2006/07,10/03/07,24,Maccabi Tel Aviv,Maccabi Netanya,0
2006/07,11/03/07,24,Beitar Jerusalem,Maccabi Haifa,0
2006/07,17/03/07,25,Bnei Yehuda Tel Aviv,Maccabi Herzliya,1750
2006/07,17/03/07,25,FC Ashdod,Maccabi Tel Aviv,0
2006/07,17/03/07,25,Hapoel Kfar Saba,Hakoah Amidar Ramat Gan,0
2006/07,17/03/07,25,Maccabi Netanya,Hapoel Petah Tikva,0
2006/07,17/03/07,25,Maccabi Petah Tikva,Beitar Jerusalem,0
2006/07,18/03/07,25,Maccabi Haifa,Hapoel Tel Aviv,0
2006/07,01/04/07,26,Maccabi Tel Aviv,Maccabi Haifa,0
2006/07,31/03/07,26,Beitar Jerusalem,Hapoel Kfar Saba,0
2006/07,31/03/07,26,Hakoah Amidar Ramat Gan,Bnei Yehuda Tel Aviv,1000
2006/07,31/03/07,26,Hapoel Petah Tikva,Maccabi Herzliya,0
2006/07,31/03/07,26,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2006/07,31/03/07,26,Maccabi Netanya,FC Ashdod,0
2006/07,06/04/07,27,Maccabi Herzliya,Hakoah Amidar Ramat Gan,0
2006/07,07/04/07,27,FC Ashdod,Hapoel Petah Tikva,0
2006/07,07/04/07,27,Hapoel Kfar Saba,Hapoel Tel Aviv,0
2006/07,07/04/07,27,Maccabi Haifa,Maccabi Netanya,0
2006/07,07/04/07,27,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2006/07,09/04/07,27,Bnei Yehuda Tel Aviv,Beitar Jerusalem,6000
2006/07,14/04/07,28,Beitar Jerusalem,Maccabi Herzliya,0
2006/07,14/04/07,28,FC Ashdod,Maccabi Haifa,0
2006/07,14/04/07,28,Hapoel Petah Tikva,Hakoah Amidar Ramat Gan,0
2006/07,14/04/07,28,Maccabi Netanya,Maccabi Petah Tikva,0
2006/07,14/04/07,28,Maccabi Tel Aviv,Hapoel Kfar Saba,0
2006/07,16/04/07,28,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,4500
2006/07,28/04/07,29,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,3000
2006/07,28/04/07,29,Hapoel Kfar Saba,Maccabi Netanya,0
2006/07,28/04/07,29,Maccabi Haifa,Hapoel Petah Tikva,0
2006/07,28/04/07,29,Maccabi Herzliya,Hapoel Tel Aviv,0
2006/07,28/04/07,29,Maccabi Petah Tikva,FC Ashdod,0
2006/07,29/04/07,29,Hakoah Amidar Ramat Gan,Beitar Jerusalem,0
2006/07,05/05/07,30,FC Ashdod,Hapoel Kfar Saba,0
2006/07,05/05/07,30,Hapoel Tel Aviv,Hakoah Amidar Ramat Gan,0
2006/07,05/05/07,30,Maccabi Haifa,Maccabi Petah Tikva,0
2006/07,05/05/07,30,Maccabi Netanya,Bnei Yehuda Tel Aviv,1750
2006/07,05/05/07,30,Maccabi Tel Aviv,Maccabi Herzliya,0
2006/07,06/05/07,30,Beitar Jerusalem,Hapoel Petah Tikva,0
2006/07,12/05/07,31,Bnei Yehuda Tel Aviv,FC Ashdod,1250
2006/07,12/05/07,31,Hakoah Amidar Ramat Gan,Maccabi Tel Aviv,0
2006/07,12/05/07,31,Hapoel Kfar Saba,Maccabi Haifa,0
2006/07,12/05/07,31,Hapoel Petah Tikva,Maccabi Petah Tikva,0
2006/07,12/05/07,31,Maccabi Herzliya,Maccabi Netanya,0
2006/07,13/05/07,31,Beitar Jerusalem,Hapoel Tel Aviv,0
2006/07,19/05/07,32,FC Ashdod,Maccabi Herzliya,0
2006/07,19/05/07,32,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2006/07,19/05/07,32,Maccabi Haifa,Bnei Yehuda Tel Aviv,450
2006/07,19/05/07,32,Maccabi Netanya,Hakoah Amidar Ramat Gan,0
2006/07,19/05/07,32,Maccabi Petah Tikva,Hapoel Kfar Saba,0
2006/07,20/05/07,32,Maccabi Tel Aviv,Beitar Jerusalem,0
2006/07,26/05/07,33,Beitar Jerusalem,Maccabi Netanya,0
2006/07,26/05/07,33,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,2000
2006/07,26/05/07,33,Hakoah Amidar Ramat Gan,FC Ashdod,0
2006/07,26/05/07,33,Hapoel Petah Tikva,Hapoel Kfar Saba,0
2006/07,26/05/07,33,Maccabi Herzliya,Maccabi Haifa,0
2006/07,27/05/07,33,Hapoel Tel Aviv,Maccabi Tel Aviv,0
